entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
0.02,0.01,504,48248.21087992779,-71.08577222622715,1905.0
0.02,0.02,504,27861.472747300275,-74.58177831263394,1821.0
0.02,0.03,504,33339.485573881255,-74.58177831263394,1766.0
0.02,0.04,504,12766.758870525828,-78.6283391112069,1725.0
0.02,0.05,504,21760.049300193656,-75.87033699050994,1581.0
0.03,-0.02,504,456389.56584095693,-71.08577222622715,2254.0
0.03,-0.01,504,268981.39711062075,-71.08577222622715,2137.0
0.03,0.0,504,79014.30694461739,-71.08577222622715,2049.0
0.03,0.01,504,43412.73820170396,-71.08577222622715,1979.0
0.03,0.02,504,28061.891819914366,-74.58177831263394,1892.0
0.03,0.03,504,31337.051635874057,-74.58177831263394,1832.0
0.03,0.04,504,16836.454474543316,-77.28739349255864,1798.0
0.03,0.05,504,23776.541803697484,-74.58177831263394,1648.0
0.04,-0.02,504,105095.99357539669,-71.08577222622715,2394.0
0.04,-0.01,504,136459.7989117884,-71.08577222622715,2268.0
0.04,0.0,504,44850.184792331485,-71.08577222622715,2181.0
0.04,0.01,504,28088.440268617494,-72.36021604749688,2109.0
0.04,0.02,504,23702.659524346152,-76.2584786818259,2042.0
0.04,0.03,504,24074.663546711276,-76.0456135726433,1997.0
0.04,0.04,504,14873.901114909464,-80.17488696307703,1966.0
0.04,0.05,504,12947.78075653875,-77.03066476958637,1790.0
0.05,-0.02,504,30200.6349658323,-81.28041572056777,2372.0
0.05,-0.01,504,51236.917368881805,-82.95302928575572,2247.0
0.05,0.0,504,23548.640174116743,-82.95302928575572,2190.0
0.05,0.01,504,16503.96208749169,-85.4224152882613,2117.0
0.05,0.02,504,13505.246542862702,-87.46715921235531,2071.0
0.05,0.03,504,13534.339774323667,-87.31843795866516,2011.0
0.05,0.04,504,8928.61522519732,-89.49644504068502,1983.0
0.05,0.05,504,11222.88153963447,-84.70431693362585,1771.0
0.06,-0.02,504,24514.97682746651,-81.28041572056777,2454.0
0.06,-0.01,504,35531.94631703303,-82.95302928575572,2319.0
0.06,0.0,504,18278.99040135793,-82.95302928575572,2258.0
0.06,0.01,504,13969.372048523706,-85.4224152882613,2187.0
0.06,0.02,504,11982.422438886166,-87.46715921235531,2140.0
0.06,0.03,504,10515.144766947054,-87.31843795866516,2066.0
0.06,0.04,504,6926.780028872834,-89.49644504068502,2038.0
0.06,0.05,504,9546.745899618545,-84.70431693362585,1786.0
