entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
-0.02,0.03,441,11923.30714327264,-65.27974688710934,1323.0
-0.02,0.04,441,8068.51468295142,-64.95550389217483,1239.0
-0.02,0.05,441,8826.768615761297,-61.228064192093356,1199.0
-0.01,-0.02,441,,,
-0.01,-0.01,441,,,
-0.01,0.0,441,,,
-0.01,0.01,441,44621.61172697139,-62.76019326755108,1614.0
-0.01,0.02,441,18630.614338072246,-56.8503997385023,1465.0
-0.01,0.03,441,9976.488769501471,-60.77189230108431,1379.0
-0.01,0.04,441,8407.827419324229,-65.22534420769061,1306.0
-0.01,0.05,441,8430.700903254054,-65.02195821642684,1266.0
0.0,-0.02,441,,,
0.0,-0.01,441,,,
0.0,0.0,441,71119.96285971953,-58.66974755060881,1820.0
0.0,0.01,441,16446.253858717897,-58.91208638452883,1701.0
0.0,0.02,441,5447.015185941095,-59.79791298991832,1560.0
0.0,0.03,441,3637.661580022355,-64.87943565353028,1481.0
0.0,0.04,441,3864.9824519487624,-68.87285441143659,1394.0
0.0,0.05,441,4553.237324388493,-68.69951278106497,1355.0
0.01,-0.02,441,,,
0.01,-0.01,441,79316.41248166625,-52.70554480073574,2034.0
0.01,0.0,441,19676.393391408346,-51.93341586255339,1886.0
0.01,0.01,441,7295.016008693541,-59.87422133017025,1795.0
0.01,0.02,441,5528.8684712411705,-55.680875642337156,1649.0
0.01,0.03,441,4347.757111350515,-62.674147996804194,1567.0
0.01,0.04,441,4198.949788130365,-64.01809623682904,1477.0
0.01,0.05,441,4960.258861456261,-63.817370075757495,1439.0
0.02,-0.02,441,40346.42977873899,-57.348436404806435,2302.0
0.02,-0.01,441,23004.24410736844,-52.93052954862698,2136.0
0.02,0.0,441,15074.159642407994,-51.296861183003614,2002.0
0.02,0.01,441,7944.54988698497,-59.87422133017032,1914.0
0.02,0.02,441,7276.790910076899,-52.87249231430966,1778.0
0.02,0.03,441,7767.777697253922,-56.63966257204043,1674.0
0.02,0.04,441,7980.730623943562,-56.63966257204059,1577.0
0.02,0.05,441,7606.547070877395,-56.30467046197416,1536.0
0.03,-0.02,441,15782.994629204732,-51.62577890531422,2199.0
0.03,-0.01,441,9081.253508375697,-52.72711089251148,2063.0
0.03,0.0,441,6901.706057209791,-52.0079224110568,1945.0
0.03,0.01,441,5603.8346331147195,-59.748554819273856,1860.0
0.03,0.02,441,5003.805494567062,-53.18338951592623,1718.0
0.03,0.03,441,6080.886961068507,-60.027714396378485,1615.0
0.03,0.04,441,5908.174238126358,-60.02771439637806,1487.0
0.03,0.05,441,5692.145790302814,-59.7349514351445,1430.0
0.04,-0.02,441,6309.97981521389,-49.53370107714834,2360.0
0.04,-0.01,441,5181.086918087546,-48.49892487730277,2229.0
0.04,0.0,441,5480.796628869213,-50.313590275768824,2093.0
0.04,0.01,441,6305.250550364136,-46.033832350506785,1998.0
0.04,0.02,441,7194.34659457743,-49.629845225088964,1860.0
0.04,0.03,441,7430.1844397473005,-51.938330979602796,1731.0
0.04,0.04,441,7452.093093781395,-52.867366076234525,1602.0
0.04,0.05,441,7803.2775817673,-55.15159010196376,1548.0
0.05,-0.02,441,2899.300460336632,-47.81710383952082,2550.0
